"id","data_inversa","br","municipio","tipo_acidente"
"303275","8/23/2020","116","FERVEDOURO","Colisão traseira"
"303306","8/24/2020","50","ARAGUARI","Colisão com objeto estático"
"303345","8/12/2020","40","NOVA LIMA","Saída de leito carroçável"
"303356","8/24/2020","267","ARGIRITA","Saída de leito carroçável"
"303403","8/24/2020","262","JUATUBA","Saída de leito carroçável"
"303404","8/24/2020","40","PARACATU","Colisão lateral"
"303461","8/24/2020","50","UBERABA","Colisão traseira"
"303504","8/25/2020","40","RIBEIRAO DAS NEVES","Colisão lateral"
"303507","8/25/2020","251","FRANCISCO SA","Colisão transversal"
"303513","8/25/2020","40","SETE LAGOAS","Colisão lateral"
"303515","8/25/2020","381","ITATIAIUCU","Saída de leito carroçável"
"303518","8/22/2020","262","MANHUACU","Colisão com objeto estático"
"303523","8/9/2020","262","UBERABA","Colisão transversal"
"303533","8/25/2020","40","NOVA LIMA","Queda de ocupante de veículo"
"303534","8/25/2020","381","ANTONIO DIAS","Saída de leito carroçável"
"303541","8/1/2020","365","ARAGUARI","Colisão traseira"
"303544","8/25/2020","40","RIBEIRAO DAS NEVES","Colisão traseira"
"303553","8/25/2020","40","CONGONHAS","Colisão transversal"
"303559","8/25/2020","262","CORREGO DANTA","Tombamento"
"303570","8/25/2020","381","JOAO MONLEVADE","Colisão traseira"
"303580","8/25/2020","381","BETIM","Colisão lateral"
"303592","8/25/2020","354","ITAMONTE","Colisão lateral"
"303596","8/25/2020","381","BETIM","Tombamento"
"303615","8/25/2020","354","ITAMONTE","Colisão com objeto em movimento"
"303616","8/25/2020","40","PARAOPEBA","Tombamento"
"303620","8/25/2020","365","ITUIUTABA","Tombamento"
"303624","8/25/2020","262","SAO GONCALO DO PARA","Tombamento"
"303671","8/26/2020","354","POUSO ALTO","Saída de leito carroçável"
"303675","8/26/2020","381","CARMO DA CACHOEIRA","Colisão com objeto estático"
"303681","8/26/2020","262","IBIA","Saída de leito carroçável"
"303683","8/10/2020","262","ARAXA","Saída de leito carroçável"
"303687","8/26/2020","251","GRAO MOGOL","Saída de leito carroçável"
"303697","8/26/2020","50","UBERABA","Colisão com objeto estático"
"303719","8/26/2020","251","GRAO MOGOL","Incêndio"
"303755","8/26/2020","251","GRAO MOGOL","Colisão traseira"
"303758","8/26/2020","50","UBERABA","Tombamento"
"303782","8/26/2020","116","SAO JOAO DO MANHUACU","Colisão transversal"
"303790","8/26/2020","40","CONGONHAS","Colisão transversal"
"303793","8/26/2020","381","CAMBUI","Tombamento"
"303806","8/26/2020","116","MANHUACU","Colisão frontal"
"303809","8/26/2020","50","UBERABA","Colisão com objeto estático"
"303810","8/26/2020","365","PATROCINIO","Colisão com objeto estático"
"303828","8/27/2020","40","ESMERALDAS","Tombamento"
"303836","8/27/2020","381","SANTO ANTONIO DO AMPARO","Atropelamento de Animal"
"303845","8/27/2020","381","SANTO ANTONIO DO AMPARO","Atropelamento de Animal"
"303865","8/27/2020","40","RIBEIRAO DAS NEVES","Colisão traseira"
"303881","8/27/2020","262","SAO DOMINGOS DO PRATA","Saída de leito carroçável"
"303890","8/27/2020","262","CAMPOS ALTOS","Capotamento"
"303909","8/27/2020","365","UBERLANDIA","Colisão lateral"
"303923","8/27/2020","116","CARAI","Colisão frontal"
"303934","8/27/2020","381","SAO SEBASTIAO DA BELA VISTA","Colisão traseira"
"303940","8/27/2020","40","PARACATU","Danos eventuais"
"303947","8/27/2020","40","JUIZ DE FORA","Colisão transversal"
"303954","8/27/2020","40","NOVA LIMA","Colisão traseira"
"303957","8/27/2020","365","MONTE CARMELO","Saída de leito carroçável"
"303970","8/27/2020","116","TEOFILO OTONI","Colisão lateral"
"303973","8/27/2020","381","CONTAGEM","Atropelamento de Pedestre"
"303986","8/27/2020","116","CARATINGA","Colisão transversal"
"303990","8/27/2020","262","CAMPO FLORIDO","Colisão traseira"
"304009","8/27/2020","381","BOM JESUS DO AMPARO","Incêndio"
"304015","8/28/2020","40","MATIAS BARBOSA","Colisão traseira"
"304019","8/28/2020","153","CAMPO FLORIDO","Colisão transversal"
"304030","8/28/2020","381","BETIM","Colisão traseira"
"304053","8/28/2020","40","CONSELHEIRO LAFAIETE","Colisão lateral"
"304057","8/28/2020","381","BRUMADINHO","Capotamento"
"304060","8/12/2020","381","ITAGUARA","Colisão com objeto estático"
"304066","8/28/2020","381","PERDOES","Tombamento"
"304076","8/28/2020","262","CONCEICAO DAS ALAGOAS","Saída de leito carroçável"
"304077","8/28/2020","40","SIMAO PEREIRA","Saída de leito carroçável"
"304089","2/2/2020","40","CONSELHEIRO LAFAIETE","Colisão frontal"
"304102","8/28/2020","262","MANHUACU","Colisão traseira"
"304103","8/28/2020","40","NOVA LIMA","Colisão frontal"
"304104","8/28/2020","381","BETIM","Colisão traseira"
"304106","4/30/2020","116","TEOFILO OTONI","Danos eventuais"
"304111","8/28/2020","40","OLIVEIRA FORTES","Tombamento"
"304120","8/28/2020","40","CONGONHAS","Colisão traseira"
"304160","8/28/2020","381","PERDOES","Saída de leito carroçável"
"304166","8/28/2020","381","NOVA UNIAO","Colisão lateral"
"304168","8/28/2020","262","UBERABA","Colisão traseira"
"304171","8/28/2020","262","UBERABA","Saída de leito carroçável"
"304207","8/29/2020","381","SABARA","Colisão frontal"
"304208","8/28/2020","40","CONGONHAS","Atropelamento de Pedestre"
"304227","8/29/2020","381","CONTAGEM","Colisão traseira"
"304244","8/28/2020","40","SAO GONCALO DO ABAETE","Atropelamento de Pedestre"
"304245","8/29/2020","40","TRES MARIAS","Colisão com objeto estático"
"304251","8/29/2020","50","UBERABA","Colisão com objeto estático"
"304254","8/29/2020","40","NOVA LIMA","Queda de ocupante de veículo"
"304255","8/29/2020","40","CONGONHAS","Saída de leito carroçável"
"304267","8/29/2020","40","CONGONHAS","Saída de leito carroçável"
"304268","8/29/2020","116","FERVEDOURO","Colisão transversal"
"304271","8/28/2020","365","GURINHATA","Colisão lateral"
"304281","8/29/2020","381","CARMO DA CACHOEIRA","Tombamento"
"304290","8/29/2020","267","ARGIRITA","Capotamento"
"304314","8/29/2020","365","MONTES CLAROS","Colisão frontal"
"304328","8/29/2020","146","POCOS DE CALDAS","Tombamento"
"304338","8/29/2020","40","CAETANOPOLIS","Queda de ocupante de veículo"
"304343","8/29/2020","40","JOAO PINHEIRO","Tombamento"
"304362","8/29/2020","40","ITABIRITO","Colisão com objeto em movimento"
"304376","8/29/2020","365","BURITIZEIRO","Saída de leito carroçável"
"304377","8/29/2020","50","UBERABA","Saída de leito carroçável"
"304396","8/29/2020","381","BETIM","Colisão traseira"
"304397","8/29/2020","381","EXTREMA","Colisão traseira"
"304401","8/29/2020","40","ESMERALDAS","Colisão traseira"
"304403","8/29/2020","381","BETIM","Colisão traseira"
"304407","8/29/2020","50","UBERABA","Colisão com objeto estático"
"304411","8/29/2020","40","JUIZ DE FORA","Colisão frontal"
"304435","8/29/2020","40","MATIAS BARBOSA","Atropelamento de Animal"
"304464","8/29/2020","262","MANHUACU","Atropelamento de Pedestre"
"304467","8/29/2020","40","RIBEIRAO DAS NEVES","Atropelamento de Animal"
"304478","8/29/2020","116","ENGENHEIRO CALDAS","Colisão traseira"
"304508","8/30/2020","365","UBERLANDIA","Colisão com objeto estático"
"304510","8/30/2020","381","ITAGUARA","Colisão traseira"
"304511","8/30/2020","381","OLIVEIRA","Saída de leito carroçável"
"304515","8/29/2020","116","CATUJI","Saída de leito carroçável"
"304516","8/30/2020","116","CARAI","Colisão frontal"
"304517","8/30/2020","116","LARANJAL","Saída de leito carroçável"
"304524","8/30/2020","356","MURIAE","Colisão lateral"
"304544","8/30/2020","116","TARUMIRIM","Tombamento"
"304564","8/30/2020","354","ITAMONTE","Colisão traseira"
"304576","8/30/2020","40","NOVA LIMA","Colisão lateral"
"304591","8/30/2020","116","ITAOBIM","Colisão com objeto estático"
"304592","8/30/2020","116","PADRE PARAISO","Tombamento"
"304593","8/30/2020","381","SABARA","Colisão traseira"
"304622","8/30/2020","40","ITABIRITO","Saída de leito carroçável"
"304626","8/30/2020","354","POUSO ALTO","Colisão traseira"
"304630","8/30/2020","381","PERDOES","Colisão com objeto estático"
"304639","8/30/2020","381","BETIM","Colisão com objeto estático"
"304643","8/30/2020","251","MONTES CLAROS","Colisão lateral"
"304648","8/30/2020","116","MANHUACU","Colisão frontal"
"304656","8/30/2020","40","BELO HORIZONTE","Colisão traseira"
"304659","8/30/2020","40","CONTAGEM","Colisão traseira"
"304662","8/30/2020","381","BETIM","Tombamento"
"304664","8/30/2020","116","MIRADOURO","Saída de leito carroçável"
"304677","8/30/2020","40","SETE LAGOAS","Saída de leito carroçável"
"304730","8/31/2020","365","UBERLANDIA","Colisão traseira"
"304733","8/31/2020","251","RUBELITA","Tombamento"
"304739","8/31/2020","365","UBERLANDIA","Capotamento"
"304749","8/31/2020","251","GRAO MOGOL","Saída de leito carroçável"
"304763","8/31/2020","381","NOVA ERA","Capotamento"
"304767","8/30/2020","381","ITAGUARA","Colisão com objeto estático"
"304772","8/31/2020","381","NOVA ERA","Colisão frontal"
"304776","8/31/2020","116","ITAMBACURI","Tombamento"
"304784","8/30/2020","365","BURITIZEIRO","Incêndio"
"304831","8/31/2020","354","ITAMONTE","Tombamento"
"304843","8/31/2020","381","SANTO ANTONIO DO AMPARO","Colisão lateral"
"304858","8/31/2020","381","BOM JESUS DO AMPARO","Colisão lateral"
"304903","8/31/2020","365","ESTRELA DO SUL","Colisão frontal"
"304906","8/31/2020","40","OLIVEIRA FORTES","Tombamento"
"304912","8/31/2020","381","CAETE","Colisão traseira"
"304917","8/31/2020","40","CURVELO","Colisão com objeto estático"
"304920","8/31/2020","459","POUSO ALEGRE","Queda de ocupante de veículo"
"304924","9/1/2020","381","ITATIAIUCU","Colisão traseira"
"304926","9/1/2020","381","BELO ORIENTE","Colisão frontal"
"304928","9/1/2020","381","SABARA","Incêndio"
"304931","9/1/2020","50","UBERLANDIA","Saída de leito carroçável"
"304936","9/1/2020","381","LAVRAS","Saída de leito carroçável"
"304938","9/1/2020","381","EXTREMA","Colisão traseira"
"304945","9/1/2020","356","EUGENOPOLIS","Capotamento"
"304953","9/1/2020","251","GRAO MOGOL","Saída de leito carroçável"
"304964","9/1/2020","365","ITUIUTABA","Colisão traseira"
"304966","8/5/2020","116","MURIAE","Tombamento"
"304974","7/31/2020","40","SANTOS DUMONT","Tombamento"
"304975","9/1/2020","251","FRANCISCO SA","Saída de leito carroçável"
"304983","9/1/2020","116","CARATINGA","Colisão traseira"
"304988","9/1/2020","459","POUSO ALEGRE","Colisão traseira"
"304995","8/26/2020","459","SANTA RITA DE CALDAS","Colisão com objeto estático"
"305029","9/1/2020","381","CARMO DA CACHOEIRA","Colisão lateral"
"305034","9/1/2020","262","BETIM","Tombamento"
"305062","9/1/2020","381","TRES CORACOES","Saída de leito carroçável"
"305101","9/2/2020","381","CONTAGEM","Saída de leito carroçável"
"305120","9/2/2020","381","CAMPANHA","Colisão traseira"
"305142","9/2/2020","365","UBERLANDIA","Colisão lateral"
"305153","9/2/2020","50","UBERLANDIA","Colisão traseira"
"305155","9/2/2020","354","POUSO ALTO","Colisão traseira"
"305159","9/2/2020","50","UBERABA","Saída de leito carroçável"
"305174","9/2/2020","40","CONTAGEM","Colisão transversal"
"305176","8/25/2020","262","SAO DOMINGOS DO PRATA","Colisão frontal"
"305177","9/2/2020","40","SIMAO PEREIRA","Saída de leito carroçável"
"305180","9/2/2020","40","ESMERALDAS","Saída de leito carroçável"
"305190","9/2/2020","116","CARAI","Atropelamento de Pedestre"
"305197","9/2/2020","365","PATROCINIO","Queda de ocupante de veículo"
"305198","9/2/2020","356","EUGENOPOLIS","Tombamento"
"305206","7/7/2020","381","PERDOES","Saída de leito carroçável"
"305207","9/2/2020","40","NOVA LIMA","Colisão transversal"
"305211","9/2/2020","251","GRAO MOGOL","Colisão transversal"
"305256","9/2/2020","381","BETIM","Colisão traseira"
"305260","9/2/2020","365","MONTES CLAROS","Tombamento"
"305276","9/2/2020","262","MATEUS LEME","Capotamento"
"305280","9/2/2020","40","OURO PRETO","Colisão traseira"
"305282","9/2/2020","116","FREI INOCENCIO","Colisão transversal"
"305284","9/2/2020","381","SAO GONCALO DO RIO ABAIXO","Tombamento"
"305286","9/2/2020","40","OURO PRETO","Atropelamento de Pedestre"
"305287","9/2/2020","365","MONTES CLAROS","Queda de ocupante de veículo"
"305305","9/2/2020","365","BURITIZEIRO","Colisão lateral"
"305306","9/2/2020","365","VARZEA DA PALMA","Saída de leito carroçável"
"305316","9/3/2020","365","UBERLANDIA","Colisão traseira"
"305331","9/3/2020","365","ITUIUTABA","Colisão lateral"
"305342","9/3/2020","267","AIURUOCA","Saída de leito carroçável"
"305346","9/3/2020","146","MUZAMBINHO","Colisão lateral"
"305391","5/15/2020","381","NEPOMUCENO","Colisão com objeto estático"
"305399","9/3/2020","40","CONGONHAS","Colisão traseira"
"305410","9/3/2020","262","IBIA","Colisão lateral"
"305417","9/3/2020","116","MURIAE","Colisão traseira"
"305429","9/3/2020","40","CURVELO","Incêndio"
"305457","9/3/2020","50","UBERLANDIA","Colisão traseira"
"305471","9/3/2020","40","JUIZ DE FORA","Atropelamento de Animal"
"305473","9/3/2020","251","FRANCISCO SA","Incêndio"
"305476","9/3/2020","365","SANTA VITORIA","Atropelamento de Animal"
"305481","9/4/2020","364","FRUTAL","Saída de leito carroçável"
"305484","9/4/2020","381","BETIM","Colisão com objeto estático"
"305499","9/4/2020","381","SANTA LUZIA","Colisão transversal"
"305506","9/4/2020","381","BETIM","Queda de ocupante de veículo"
"305512","9/4/2020","381","NOVA UNIAO","Tombamento"
"305522","9/4/2020","459","POUSO ALEGRE","Colisão com objeto estático"
"305523","8/11/2020","381","NOVA UNIAO","Colisão lateral"
"305535","9/4/2020","365","PIRAPORA","Tombamento"
"305538","9/4/2020","40","CONTAGEM","Colisão lateral"
"305547","9/4/2020","381","BETIM","Colisão traseira"
"305550","9/4/2020","116","PADRE PARAISO","Tombamento"
"305565","9/4/2020","262","RIO CASCA","Colisão transversal"
"305577","9/4/2020","381","CAMBUI","Saída de leito carroçável"
"305579","9/4/2020","40","JOAO PINHEIRO","Saída de leito carroçável"
"305594","9/4/2020","365","UBERLANDIA","Colisão com objeto estático"
"305603","9/4/2020","50","UBERABA","Saída de leito carroçável"
"305605","6/18/2020","381","BETIM","Engavetamento"
"305608","9/4/2020","262","ABRE CAMPO","Saída de leito carroçável"
"305622","9/4/2020","381","ITATIAIUCU","Queda de ocupante de veículo"
"305630","9/4/2020","267","ARGIRITA","Colisão com objeto estático"
"305636","9/4/2020","381","POUSO ALEGRE","Saída de leito carroçável"
"305646","9/4/2020","116","TARUMIRIM","Saída de leito carroçável"
"305667","9/4/2020","40","SETE LAGOAS","Tombamento"
"305688","9/4/2020","40","CONSELHEIRO LAFAIETE","Atropelamento de Pedestre"
"305693","9/4/2020","40","TRES MARIAS","Tombamento"
"305707","9/4/2020","381","SABARA","Colisão transversal"
"305712","9/4/2020","381","EXTREMA","Atropelamento de Pedestre"
"305715","9/4/2020","251","FRANCISCO SA","Atropelamento de Pedestre"
"305718","9/4/2020","50","UBERLANDIA","Colisão traseira"
"305740","9/4/2020","381","CAMPANHA","Colisão traseira"
"305743","9/4/2020","365","INDIANOPOLIS","Tombamento"
"305752","9/5/2020","381","SAO GONCALO DO SAPUCAI","Atropelamento de Pedestre"
"305759","9/5/2020","116","MURIAE","Capotamento"
"305814","8/10/2020","116","CATUJI","Colisão transversal"
"305817","9/5/2020","50","UBERABA","Colisão traseira"
"305833","9/5/2020","381","SANTO ANTONIO DO AMPARO","Colisão traseira"
"305835","9/4/2020","262","MANHUACU","Colisão transversal"
"305836","9/5/2020","40","SETE LAGOAS","Colisão frontal"
"305840","9/5/2020","381","SAO GONCALO DO SAPUCAI","Colisão traseira"
"305847","9/5/2020","40","RIBEIRAO DAS NEVES","Colisão traseira"
"305850","9/5/2020","381","CARMO DA CACHOEIRA","Tombamento"
"305857","9/5/2020","40","CONGONHAS","Atropelamento de Animal"
"305873","9/5/2020","40","NOVA LIMA","Incêndio"
"305880","9/5/2020","381","BETIM","Tombamento"
"305883","9/5/2020","381","BETIM","Colisão traseira"
"305888","9/5/2020","381","BETIM","Engavetamento"
"305892","9/5/2020","40","RIBEIRAO DAS NEVES","Tombamento"
"305924","9/5/2020","40","CAETANOPOLIS","Saída de leito carroçável"
"305928","9/5/2020","40","NOVA LIMA","Colisão traseira"
"305934","9/5/2020","381","CARMO DA CACHOEIRA","Incêndio"
"305936","9/5/2020","381","JOAO MONLEVADE","Derramamento de carga"
"305961","9/5/2020","40","RIBEIRAO DAS NEVES","Colisão lateral"
"305965","9/5/2020","116","INHAPIM","Colisão com objeto estático"
"305966","9/5/2020","50","UBERLANDIA","Colisão com objeto estático"
"305971","9/5/2020","40","RIBEIRAO DAS NEVES","Engavetamento"
"305972","9/5/2020","262","ABRE CAMPO","Saída de leito carroçável"
"305978","9/5/2020","40","CARANDAI","Tombamento"
"305982","9/5/2020","40","RIBEIRAO DAS NEVES","Colisão lateral"
"305985","9/5/2020","381","BETIM","Colisão com objeto estático"
"305989","9/5/2020","381","NOVA ERA","Tombamento"
"306002","9/5/2020","50","UBERLANDIA","Saída de leito carroçável"
"306013","9/5/2020","50","UBERABA","Saída de leito carroçável"
"306029","9/5/2020","356","MURIAE","Colisão transversal"
"306061","9/6/2020","262","CORREGO DANTA","Colisão traseira"
"306073","9/5/2020","116","TEOFILO OTONI","Colisão frontal"
"306085","9/5/2020","153","ARAPORA","Atropelamento de Pedestre"
"306101","9/6/2020","365","SANTA VITORIA","Saída de leito carroçável"
